market_type,assets_id,assets_short_cn_name,assets_full_cn_name,party_short_cn_name,party_short_en_name,party_full_cn_name,party_full_en_name,party_url,description,location,founding_time,listing_time,section_tags,stakeholders
H股,03380.XHKG,龙光,龙光地产,龙光集团,LOGAN GROUP,龙光集团有限公司,Logan Group Company Limited,http://www.logangroup.com,"龙光集团有限公司(原名:龙光地产控股有限公司)是一家投资控股公司,主要从事物业开发、物业投资、建筑及装饰以及一级土地开发业务。该公司运营四个业务分部。物业发展分部开发及销售住宅物业及零售商舖。物业租赁分部出租办公室单位及零售商舖。建筑及装饰合同分部为外部客户及集团公司建造写字楼及住宅楼并提供装饰服务,以及向置业者提供室内装修服务。一级土地开发分部从事出售持作开发的土地。该公司主要在中国境内开展业务。",香港柯士甸道西1号环球贸易广场68楼02-03A室,2010-05-14,2013-12-20,地产,,
H股,03382.XHKG,天津港发展,天津港发展,天津港发展,TIANJINPORT DEV,天津港发展控股有限公司,Tianjin Port Development Holdings Limited,www.tianjinportdev.com,天津港发展控股有限公司是一家投资控股公司，主要在中华人民共和国（中国）天津港从事提供集装箱及散杂货装卸服务和其他港口配套服务以及销售业务。该公司通过三个业务部门运营。货物装卸部从事提供集装箱装卸及散杂货装卸业务。销售部从事提供燃料及销售燃料业务。其他港口配套服务部从事提供拖轮服务、代理服务、理货及其他服务业务。,香港铜锣湾勿地臣街1号时代广场二座39楼3904-3907室,2005-08-26,2006-05-24,工用运输,,
H股,03383.XHKG,雅居乐,雅居乐集团,雅居乐集团,AGILE GROUP,雅居乐集团控股有限公司,Agile Group Holdings Limited,www.agile.com.cn,雅居乐集团控股有限公司(原名:雅居乐地产控股有限公司)是一家投资控股公司，主要于中华人民共和国（中国）从事物业发展业务。该公司通过四个业务部门运营：物业发展部、物业管理部、酒店运营部和物业投资部。该公司的子公司包括雅居乐地产置业有限公司、中山雅居乐雍景园房地产有限公司和广州番禺雅居乐房地产开发有限公司。该公司通过其子公司还从事管理顾问业务。,香港皇后大道东一号太古广场三期18 楼,2005-07-14,2005-12-15,地产,,
H股,03389.XHKG,亨得利,亨得利,亨得利,HENGDELI,亨得利控股有限公司,Hengdeli Holdings Limited,www.hengdeligroup.com,亨得利控股有限公司主要从事零售及分销国际知名品牌手表等其他中、高端消费品，提供与此相关的客户服务及制造配套延伸产品业务。该公司通过五个业务部门运营：中国内地部、台湾部、香港部、丰溢部及批发部。中国内地部、台湾部及香港部从事手表零售业务。丰溢部于香港从事珠宝及钟表零售业务。批发部于中国内地及香港从事分销多款世界级名表业务。,香港九龙尖沙咀广东道28号力宝太阳广场3楼301室,2004-07-09,2005-09-26,纺织、服饰及个人护理,,
H股,03390.XHKG,满贯,满贯集团,满贯集团,TYCOON GROUP,满贯集团控股有限公司,Tycoon Group Holdings Limited,http://www.tycoongroup.com.hk,满贯集团控股有限公司是一家主要提供中成药及保健产品的投资控股公司。该公司连同其附属公司通过三个分部经营。分销分部从事向连锁零售商、非连锁零售商及贸易商分销产品的业务。零售店分部从事零售店的经营。网上商店分部从事网上商店的经营。该公司还提供皮肤护理、个人护理及其他健康护理产品。,香港新界沙田坳背湾街38-40号华卫工贸中心8楼14室,2017-06-14,2020-04-15,药品及生物科技,,
H股,03393.XHKG,威胜,威胜控股,威胜控股,WASION HOLDINGS,威胜控股有限公司,Wasion Holdings Limited,www.wasion.com,威胜控股有限公司（原名：威胜集团控股有限公司）是一家投资控股公司，主要从事智能计量解决方案业务。该公司通过三个业务部门运营。智能电表部从事标准化智能电表产品到电网的开发、制造及销售业务。智能计量解决方案部从事非标准化智能计量产品的开发、制造及销售以及提供系统解决方案及通讯终端方案服务业务。智能配用电系统及解决方案部从事智能配电设备的制造及销售以及提供智能配电解决方案及能源效益解决方案服务业务。,香港上环干诺道中168-200号信德中心西座26楼2605室,2004-05-20,2005-12-19,工业工程,,
H股,03395.XHKG,PERSTA,PERSTA,PERSTA,PERSTA,Persta Resources Inc.,Persta Resources Inc.,http://www.persta.ca/,PERSTA RESOURCES INC的总部位于加拿大阿尔伯塔省。该公司主要从事天然气和原油的勘探和生产业务（重点业务为天然气业务）。该公司的主要产品包括天然气、原油、液化天然气和冷凝液。该公司于2005年3月开始运营，在加拿大经营天然气和原油的勘探、开发和生产业务。,香港铜锣湾希慎道33号利园一期19楼1901室,2005-03-11,2017-03-10,石油及天然气,,
H股,03396.XHKG,联想,联想控股,联想控股,LEGENDHOLDING,联想控股股份有限公司,Legend Holdings Corporation,www.legendholdings.com.cn,联想控股股份有限公司是中国一家多元化投资控股公司。该公司包括六个业务部门。信息技术部（IT）部门开发、生产和销售便携式电子产品和其他高端科技产品。金融服务部门提供短期融资服务和金融方案。创新消费与服务部门提供口腔医疗与互联网医疗健康服务。农业与食品部门从事水果和茶叶的种植与销售业务。新材料部门提供精细化工服务。财务投资部门从事私募股权投资、天使投资、风险投资和其他投资业务。,香港中环金融街8号国际金融中心二期70楼06室,1984-11-09,2015-06-29,资讯科技器材,,
H股,03398.XHKG,华鼎,华鼎控股,华鼎控股,CHINA TING,华鼎集团控股有限公司,China Ting Group Holdings Limited,www.chinating.com.hk,华鼎集团控股有限公司是一家投资控股公司，主要从事生产及销售成衣业务。该公司通过三个业务部门运营。原设备制造部按原设备制造基准从事生产及销售成衣业务。零售部从事制造及零售品牌时装业务。物业开发部于中国内地从事物业开发业务。该公司通过其子公司还于中国从事丝绸及其他优质面料印染业务。,香港九龙观塘敬业街55号皇廷广场27楼,2005-05-31,2005-12-15,纺织、服饰及个人护理,,
H股,03399.XHKG,粤运交通,粤运交通,粤运交通,YUEYUN TRANS,广东粤运交通股份有限公司,Guangdong Yueyun Transportation Company Limited,http://www.gdyueyun.com,广东粤运交通股份有限公司是一家投资控股公司，主要从事提供材料物流服务业务。该公司通过四个业务部门运营业务：汽车运输及配套部、材料物流服务部、高速公路服务部及太平立交部。该公司的子公司包括广东新路广告有限公司、广东粤运佳富实业有限公司和粤运交通股份（香港）有限公司。,香港干诺道西188号香港商业中心31楼3108-3112室,1999-12-28,2005-10-26,工用运输,,
H股,03600.XHKG,现代牙科,现代牙科,现代牙科,MODERN DENTAL,现代牙科集团有限公司,Modern Dental Group Ltd.,www.moderndentalgp.com,现代牙科集团有限公司是一家投资控股公司，主要从事生产及经销义齿器材业务。该公司通过三个业务部门运营。固定义齿器材部从事供应牙齿修复手术所用产品业务，包括牙冠、牙桥及植入物。 活动义齿器材部从事生产全口义齿及局部义齿业务。其他部从事生产正畸类器材、运动防护产品及防鼾器以及提供教育活动和让座服务业务。,香港九龙长沙湾永康街77号环荟中心17楼01-07、09-16室,2012-07-05,2015-12-15,医疗保健,,
H股,03601.XHKG,鲁大师,鲁大师,鲁大师,LUDASHI,360鲁大师控股有限公司,360 Ludashi Holdings Limited,http://www.ludashi.com,"360鲁大师控股有限公司是一家主要从事个人电脑及移动设备工具软件开发业务的中国公司。公司的业务包括线上广告服务、线上游戏业务和电子设备销售业务。线上广告服务包括主页导航服务、迷你页弹窗服务和条幅广告服务。线上游戏业务包括线上游戏平台营运及线上游戏导流。电子设备销售业务包括智能配件、经认证二手及原厂智能手机,以及经认证二手及原厂其他电子设备销售。该公司主要在中国国内开展其业务。",香港湾仔皇后大道东248号阳光中心40楼,2018-02-07,2019-10-10,软件服务,,
H股,03603.XHKG,信基沙溪,信基沙溪,信基沙溪,XINJI SHAXI,信基沙溪集团股份有限公司,"Xinji Shaxi Group Co., Ltd",http://www.xjsx.net.cn,"信基沙溪集团股份有限公司是一家主要从事酒店用品商城的经营业务的中国公司。该公司通过四个部门开展业务。商城业务部门从事中国的商城经营业务租赁或收购地块或物业,主要专注于酒店用品及家居用品商城。委管商城部门向其他商城业主提供商城营运服务。网上商城部门为酒店用品及家居用品供应商提供替代交易平台以销售其产品。展览管理业务部门为中国每年的中国(广州)国际酒店用品展览会(HOSFAIR)提供展览管理服务。该公司主要在中国境内开展业务。",香港九龙尖沙咀柯士甸道136至138号金门商业大厦3楼301至303室,2018-07-27,2019-11-08,地产,,
H股,03606.XHKG,福耀玻璃,福耀玻璃,福耀玻璃,FUYAO GLASS,福耀玻璃工业集团股份有限公司,"Fuyao Glass Industry Group Co.,Ltd.",www.fuyaogroup.com,福耀玻璃工业集团股份有限公司是一家主要从事浮法玻璃及汽车玻璃生产和销售的中国公司。该公司主要提供汽车玻璃，包括镀膜玻璃等，用于客车、公共汽车以及轿车，以及浮法玻璃。该公司还提供玻璃安装和售后服务。该公司于国内市场及海外市场销售其产品。,香港中环干诺道200号信德中心西座1907室,1992-06-21,2015-03-31,汽车,,
H股,03608.XHKG,永盛新材料,永盛新材料,永盛新材料,YONGSHENG MAT,永盛新材料有限公司,Yongsheng Advanced Materials Company Limited,www.chinaysgroup.com,永盛新材料有限公司是一家主要从事差别化涤纶面料染色加工的投资控股公司。该公司通过三个分部经营业务。加工分部从事差别化涤纶面料染色加工。物业投资分部从事物业的投资、开发和销售。翻新、维护、改建及加建工程服务服务分部从事提供建筑施工、建筑保养及改善工程、翻新及装修工程之建筑服务。,香港金钟夏慤道18号海富中心一座29楼C2室,2012-04-19,2013-11-27,纺织、服饰及个人护理,,
H股,03613.XHKG,同仁堂国药,同仁堂国药,同仁堂国药,TONGRENTANGCM,北京同仁堂国药有限公司,Beijing Tong Ren Tang Chinese Medicine Co. Ltd.,http://www.tongrentangcm.com,北京同仁堂国药有限公司主要从事生产和销售中药。公司及其子公司通过三大分部运营。香港分部从事在香港透过零售店铺销售中药产品及保健品，提供中医诊断服务，以及批发中药产品。其还从事管理使用“同仁堂”品牌的海外实体缴纳的品牌使用费业务。中国内地分部在中国内地批发保健品，以及在非中国内地客户独家分销同仁堂科技及同仁堂股份的同仁堂品牌产品。海外分部在其他海外国家零售及批发中药产品和保健品，并提供中医诊疗服务业务。,香港湾仔港湾道1号会展广场办公大楼1405-1409室,2004-03-18,2013-05-07,医疗保健,,
H股,03616.XHKG,恒达,恒达集团控股,恒达集团控股,EVER REACH GP,恒达集团(控股)有限公司,Ever Reach Group (Holdings) Company Limited,www.everreachgroup.com,"恒达集团(控股)有限公司是一家中国房地产开发公司。该公司的开发项目包括住宅及商业单位。该公司主要从事住宅项目开发业务,并从事少部分商业物业开发业务。该公司在中国河南省开展业务。",香港铜锣湾礼顿道77号礼顿中心14楼1409室,2016-07-22,2018-11-12,地产,,
H股,03618.XHKG,重庆农村商业银行,重庆农村商业银行,重庆农村商业银行,CQRC BANK,重庆农村商业银行股份有限公司,"Chongqing Rural Commercial Bank Co., Ltd.",www.cqrcb.com,重庆农村商业银行主要从事提供银行服务及相关金融服务业务。该公司通过三个业务部门运营。公司银行业务部从事向公司类客户、政府机构及金融机构提供金融产品和服务业务。个人银行业务部从事向个人客户提供金融产品和服务业务。资金营运业务部从事货币市场交易、回购交易以及为其本身或代表客户进行债务工具投资业务。,香港铜锣湾勿地臣街1号时代广场二座31楼,2008-06-27,2010-12-16,银行,,
H股,03623.XHKG,中国金融发展,中国金融发展,中国金融发展,C SUCCESS FIN,中国金融发展(控股)有限公司,China Success Finance Group Holdings Limited,http://www.chinasuccessfinance.com,中国金融发展（控股）有限公司（原名：中国集成金融集团控股有限公司）是一家投资控股公司，主要于中国从事提供融资及非融资担保服务、融资租赁以及财务顾问服务业务。该公司的子公司包括中国集成金融控股有限公司、广东集成资产管理有限公司及广东集成融资担保有限公司。该公司通过其子公司还从事股权投资及提供房地产融资服务业务。,香港湾仔皇后大道东28号金钟滙中心6楼604室,2012-01-12,2013-11-13,其他金融,,
H股,03626.XHKG,HSSP INTL,HSSP INTL,HSSP INTL,HSSP INTL,Hang Sang (Siu Po) International Holding Company Limited,Hang Sang (Siu Po) International Holding Company Limited,www.hangsangpress.com,Hang Sang (Siu Po) International Holding Company Limited是一家投资控股公司。该公司主要从事制造并销售服装标签及包装印刷产品。该公司的产品包括吊牌、大号胶带、标签（如编织标签、传热标签和印刷标签）、标题卡、贴纸、价格标签、塑料包装袋和包装盒。其子公司包括Hang Sang (Siu Po) Holding Limited、Hang Sang (Siu Po) Press Company Limited和A W Printing & Packaging Limited。,香港九龙长沙湾长裕街16号志兴昌工业大厦5楼C室,,2016-05-18,工用支援,,
H股,03628.XHKG,仁恒实业,仁恒实业控股,仁恒实业控股,RENHENG ENT,仁恒实业控股有限公司,Renheng Enterprise Holdings Limited,www.renhengenterprise.com,仁恒实业控股有限公司是一家投资控股公司，主要于中国从事制造及销售烟草机械产品业务。该公司主要生产三类烟草专用机械产品，包括香精香料调配及加料加香机械、风力送料系统及烟用预压打包机械。该公司还从事对烟草机械产品提供维护、机修及改造服务业务。,香港金钟夏悫道16号远东金融中心38楼3805室,2011-02-02,2011-11-18,工业工程,,
H股,03633.XHKG,中裕燃气,中裕燃气,中裕燃气,ZHONGYU GAS,中裕燃气控股有限公司,Zhongyu Gas Holdings Limited,www.zhongyugas.com,中裕燃气控股有限公司是一家投资控股公司，主要从事销售管道燃气业务。该公司通过六个业务部门运营：销售管道燃气部、燃气管道建设接驳收益部、经营压缩天然气与液化天然气汽车加油站部、销售液化石油气部、销售火炉及相应设备部和Harmony Gas及其附属公司部。Harmony Gas及其附属公司部从事天然气买卖以及燃气管道建设业务。该公司通过其子公司还从事危险品运输业务。,香港干诺道中168-200号信德中心招商局大厦28楼04-06室,2001-02-12,2001-06-05,公用事业,,
H股,03636.XHKG,保利文化,保利文化,保利文化,POLY CULTURE,保利文化集团股份有限公司,Poly Culture Group Corporation Limited,www.polyculture.com.cn,保利文化集团股份有限公司主要从事艺术品经营与拍卖、演出与剧院管理以及影院投资与管理业务。该公司通过三个业务部门运营。艺术品经营与拍卖业务部从事拍卖及买卖中国古董、中国近现代书画、中国古代书画、中国油画及雕塑以及其他文物和艺术品业务。演出与剧院管理业务部从事剧院的日常管理、演出安排、剧院租赁以及提供剧院设计咨询服务业务。影院投资管理业务部从事影院建设与影院运营业务。,香港铜锣湾勿地臣街1号时代广场二座31楼,2000-02-02,2014-03-06,支援服务,,
H股,03638.XHKG,华邦金融,华邦金融,华邦金融,HUABANG FIN,华邦金融控股有限公司,Huabang Financial Holdings Limited,www.huabangfinancial.com,华邦金融控股有限公司（原名：晶芯科技控股有限公司）主要从事制造和销售动态随机存取存储器（DRAM）模块和DRAM芯片买卖业务。该公司及其子公司（该集团）主要在中华人民共和国（中国）制造产品。除中国大陆、台湾和香港地区以外，该公司的业务范围也遍及整个亚太地区以及美国和欧洲。该集团还制造和销售其他电子存储设备，以补充其产品组合，例如通用串行总线（USB）闪存驱动程序等。,香港九龙湾宏照道39号企业广场3期33楼,2011-02-23,2013-09-09,资讯科技器材,,
H股,03639.XHKG,亿达中国,亿达中国,亿达中国,YIDA CHINA,亿达中国控股有限公司,Yida China Holdings Ltd.,http://www.yidachina.com,亿达中国控股有限公司是一家投资控股公司，主要从事物业开发业务。该公司通过六个业务部门运营。物业开发部从事物业开发及销售业务。物业投资部从事投资物业业务以获得潜在租金收入及/或资本增值。商务圈运营管理部从事向商务圈项目提供运营管理服务业务。施工、装潢及园林绿化部从事物业施工、向物业卖家提供内部装修服务及向物业项目提供园林绿化服务业务。物业管理部从事提供物业管理服务业务。其他部从事企业收入及支出项目业务。,香港金钟道88号太古广场二座1215室,2007-11-26,2014-06-27,地产,,
H股,03662.XHKG,奥园健康,奥园健康,奥园健康,AOYUAN HEALTHY,奥园健康生活集团有限公司,Aoyuan Healthy Life Group Company Limited,www.aoyuanjksh.com,奥园健康生活集团有限公司是一家主要从事物业管理服务和商业运营服务的投资控股公司。公司的主营业务可分为两个部分。物业管理服务业务主要包括物业销售辅助服务、维修服务、社区增值服务等。商业运营服务业务主要包括市场调研、商户管理、收租等服务。公司主要在中国国内市场开展业务。,香港九龙尖沙咀金马伦道33号The Cameron 26楼,2016-12-13,2019-03-18,地产,,
H股,03663.XHKG,协众,协众国际控股,协众国际控股,XIEZHONG INTL,协众国际控股有限公司,Xiezhong International Holdings Limited,www.xiezhonginternational.hk,协众国际控股有限公司主要从事开发、生产及销售汽车供暖、通风及冷却（HVAC）系统和汽车HAVC部件以及提供技术测试及相关服务业务。该公司的子公司包括协众控股有限公司、协众汽车空调（香港）有限公司和辽宁晨友汽车空调系统有限公司。该公司通过其子公司还从事生产及销售汽车空调业务。,香港九龙金巴利道73号新业广商业大厦601室,2011-09-30,2012-06-18,汽车,,
H股,03666.XHKG,天食,国际天食,国际天食,TANSH,国际天食集团有限公司,"TANSH Global Food Group Co., Ltd",www.tanshglobal.com,国际天食集团有限公司(原名：小南国餐饮控股有限公司)是一家投资控股公司，主要于中国内地及香港从事中餐连锁店运营业务。该公司通过两个业务部门运营。小南国业务部从事经营上海小南园及慧公馆业务。百佳香港业务部从事经营百佳咖啡及Tonkichi业务。该公司的子公司包括上海浦东小南国餐饮有限公司、上海小南国餐饮有限公司和上海新区小南国餐饮管理有限公司。,香港湾仔港湾道6-8号瑞安中心801-802室,2010-02-02,2012-07-04,酒店、赌场及消闲设施,,
H股,03668.XHKG,兖煤澳大利亚,兖煤澳大利亚,兖煤澳大利亚,YANCOAL AUS,兖煤澳大利亚有限公司,Yancoal Australia Ltd,www.yancoal.com.au,"兖煤澳大利亚有限公司是一家位于澳大利亚的专营煤炭生产商。该公司从事生产供亚洲市场发电和钢铁行业用的动力煤及冶金煤。其拥有分佈在新南威尔士州及昆士兰州的五个煤矿综合体的所有权及经营权,并管理分佈在新南威尔士州、昆士兰州及西澳大利亚州的其他五个煤矿综合体。其于新南威尔士州的开采权益包括Hunter Valley Operations(HVO),露天矿索利山及沃克沃斯(MTW),莫拉本煤炭综合项目以及Stratford及Duralie煤矿(Stratford Duralie)。其于昆士兰州的开采权益位于Bowen盆地,且包括雅若碧煤矿(雅若碧)以及中山煤矿。该公司的开采权益亦包括新南威尔士州的艾诗顿、澳思达及唐纳森煤矿(Watagan煤矿)。",香港皇后大道东183号合和中心54楼,2004-11-18,2018-12-06,煤炭,,
H股,03669.XHKG,永达,永达汽车,永达汽车,YONGDA AUTO,中国永达汽车服务控股有限公司,China Yongda Automobiles Services Holdings Limited,www.ydauto.com.cn,中国永达汽车服务控股有限公司是一家投资控股公司，主要从事销售乘用车及提供相关服务业务。该公司通过三个业务部门运营：乘用车销售及服务部、汽车租赁服务部和融资租赁服务部。乘用车销售及服务部从事乘用车销售及提供售后服务和其他汽车相关服务业务。售后服务包括维修及保养以及其他汽车销售相关辅助服务。,香港中环皇后大道中99号中环中心57楼5708室,2011-11-07,2012-07-12,汽车,,
H股,03678.XHKG,弘业期货,弘业期货,弘业期货,HOLLY FUTURES,弘业期货股份有限公司,"Holly Futures Co., Ltd.",www.ftol.com.cn,弘业期货股份有限公司是一家主要从事期货经纪及资产管理业务的香港公司。该公司通过两大分部运营。期货经纪及资产管理分部代表客户参与大宗商品期货与金融期货的交易以及开发及销售资产管理产品及服务。该分部还从事理财产品、上市证券及非上市证券的投资业务。大宗商品交易及风险管理分部提供大宗商品购买及转售以及期货套利及套期保值服务。该公司在中国内地及香港开展业务。,香港湾仔皇后大道东248号阳光中心40楼,1995-07-31,2015-12-30,其他金融,,
H股,03680.XHKG,索信达,索信达控股,索信达控股,SUOXINDA,索信达控股有限公司,Suoxinda Holdings Limited,http://www.datamargin.com/,"索信达控股有限公司是一家主要从事提供数据解决方案、销售软硬件及相关服务为一体的综合服务及资讯科技维护及支援服务业务的投资控股公司。数据解决方案业务包括数据基建解决方案及分析解决方案。销售软硬件及相关服务为一体的综合服务从事采购及出售标准化软硬件产品,向客户销售自主开发的软件产品,如索信达智慧营销平台,提供基本安装,维护及支持服务。资讯科技维护及支援服务协助客户按其需要建立及优化资讯科技系统,向客户提供系统安装,支援,维护及升级服务。",香港皇后大道东183号合和中心54楼,2018-12-06,2019-12-13,软件服务,,
H股,03681.XHKG,中国抗体-B,中国抗体-B,中国抗体-B,SINOMAB BIO-B,中国抗体制药有限公司,SinoMab BioScience Limited,http://www.sinomab.com/,中国抗体制药有限公司是一家主要研究、发展、制造及商业化免疫性疾病疗法的香港生物制药公司。该公司主要研制以单克隆抗体为基础的生物制剂和和新化学实体。该公司主要产品SM03是治疗类风湿关节炎的潜在单抗药物。该公司研发药物用于治疗类风湿关节炎、系统性红斑狼疮、哮喘、天皰疮、乾燥综合症及其他免疫性疾病。,香港皇后大道东183号合和中心54楼,2001-04-27,2019-11-12,药品及生物科技,,
H股,03683.XHKG,荣丰联合,荣丰联合控股,荣丰联合控股,GREAT HARVEST,荣丰联合控股有限公司,Great Harvest Maeta Group Holdings Limited,www.greatharvestmg.com,荣丰联合控股有限公司是一家投资控股公司，主要从事干散货船租赁及放债业务。该公司的子公司包括浩洋船务有限公司、荣达船务有限公司和悦洋船务有限公司。该公司通过其子公司还从事提供海运服务及代理服务业务。,香港湾仔告士打道200号12楼,2010-04-21,2010-10-11,工用运输,,
H股,03686.XHKG,祈福生活服务,祈福生活服务,祈福生活服务,CLIFFORDML,祈福生活服务控股有限公司,Clifford Modern Living Holdings Limited,www.cliffordmodernliving.com,祈福生活服务控股有限公司是一家主要向「祈福」品牌物业住户提供服务的中国公司。该公司主要通过五大分部运营。物业管理服务分部提供一般物业管理业务及住户支援服务。零售服务分部营运零售店、超市、生鲜市场、便利店及进口货品专卖店。餐饮服务分部营运中餐馆、西餐馆及咖啡馆。资讯科技服务分部主要提供资讯科技服务、相关工程服务以及保安系统与硬件。配套生活服务分部提供校外培训服务、物业代理服务、职业介绍服务及洗涤服务。,香港柴湾永泰道70号柴湾工业城2期7楼,2016-01-06,2016-11-08,综合企业,,
H股,03688.XHKG,莱蒙,莱蒙国际,莱蒙国际,TOP SPRING,莱蒙国际集团有限公司,Top Spring International Holdings Limited,www.topspring.com,莱蒙国际集团有限公司是一家投资控股公司，主要从事物业销售业务。该公司通过四个业务部门运营业务。物业发展部从事开发及销售住宅及零售物业业务。物业投资部从事出租商场、会所、服务式公寓及停车位业务。酒店运营部从事经营酒店业务，以为公众提供酒店服务。物业管理及相关服务部从事为本公司自有已开发住宅物业及零售物业的买家及租户提供物业管理及相关服务业务。,香港港湾道6-8号瑞安中心26楼04-08室,2009-08-25,2011-03-23,地产,,
H股,03689.XHKG,康华医疗,康华医疗,康华医疗,KANGHUA HEALTH,广东康华医疗股份有限公司,"Guangdong Kanghua Healthcare Co., Ltd.",http://www.kanghuagp.com,广东康华医疗股份有限公司是一家主要在中国经营医院的中国公司。该公司主要通过三大分部运营。住院医疗服务分部向过夜或不定时段（一般为数天或数周，依据患者状况及恢复程度而定）病人提供治疗服务。门诊医疗服务分部向病人提供治疗少于24小时的入院治疗。体检分部提供有关疾病的征兆及保健咨询服务的个人临床检验。该公司主要运营两家医院：康华医院及仁康医院。,香港新界葵芳兴芳路223号新都会广场第二座3207室,2002-01-30,2016-11-08,医疗保健服务,,
H股,03690.XHKG,美团点评-W,美团点评-W,美团,MEITUAN-W,美团点评,Meituan Dianping,about.meituan.com,"美团点评是一家中国生活服务电子商务平台。该公司连接消费者和商家,提供满足人们日常“吃”的需求的各种服务。该公司拥有即时配送服务品牌“美团外卖”,并通过其移动端提供服务。该公司还拥有共享单车服务品牌“摩拜单车”。",香港皇后大道东 183号合和中心 54楼,2015-09-25,2018-09-20,软件服务,,
H股,03692.XHKG,翰森制药,翰森制药,翰森制药,HANSOH PHARMA,翰森制药集团有限公司,Hansoh Pharmaceutical Group Company Limited,http://www.hspharm.com,翰森制药集团有限公司是一家主要从事药品研发、生产及销售业务的中国投资控股公司。该公司的主要产品包括欧兰宁、阿美宁、普来乐、泽菲、昕维、昕美、泽坦、迈灵达、恒捷、恒森、孚来迪和瑞波特等。该公司产品主要用于中枢神经系统疾病、抗肿瘤、抗感染、糖尿病、消化道和心血管治疗。该公司主要在中国内地销售产品。,香港皇后大道东183号合和中心54楼,2015-12-02,2019-06-14,医疗保健,,
H股,03698.XHKG,徽商银行,徽商银行,徽商银行,HUISHANG BANK,徽商银行股份有限公司,Huishang Bank Corporation Limited,http://www.hsbank.com.cn,徽商银行股份有限公司主要从事公司银行业务。该公司通过四个业务部门运营。公司银行业务部从事向公司客户、政府机构及金融机构提供活期账户、存款、投资、贷款、与贸易相关的产品及其他信贷服务、外币业务和理财产品业务。个人银行业务部从事向个人客户提供储蓄存款、零售贷款、信用卡及借记卡、支付结算、理财产品、代理基金和保险服务业务。资金业务部从事证券投资、货币市场交易及回购交易业务。其他部从事投资控股及其他业务。,香港湾仔皇后大道东248号阳光中心40楼,1997-04-04,2013-11-12,银行,,
H股,03699.XHKG,光大永年,光大永年,光大永年,EB GRAND CHINA,光大永年有限公司,Everbright Grand China Assets Limited,www.ebgca.com.hk,光大永年有限公司为一家从事物业租赁公司投资控股公司。该公司亦于中华人民共和国提供物业管理服务以及销售持作出售物业。该公司的租赁物业组合包括商务物业如光大金融中心、光大国际大厦及明昌大厦，以及住宅物业如杜甫花园。物业管理服务包括一般物业管理服务、增值物业管理服务及停车管理服务如保安服务，清洁及园艺服务，维修及保养服务，接待服务，广泛的清洁服务，维修及保养服务等。,香港湾仔告士打道56号东亚银行港湾中心13楼1302室,2000-08-02,2018-01-16,地产,,
H股,03700.XHKG,映客,映客,映客,INKE,映客互娱有限公司,Inke Limited,www.inke.cn/,映客互娱有限公司是一家主要经营直播平台及提供广告服务的中国投资控股公司。该公司主要在国内市场运营移动端直播平台。,香港铜锣湾勿地臣街1号时代广场二座31楼,2017-11-24,2018-07-12,媒体及娱乐,,
H股,03708.XHKG,中国供应链产业,中国供应链产业,中国供应链产业,CH SUPPLY CHAIN,中国供应链产业集团有限公司,China Supply Chain Holdings Limited,www.yat-sing.com.hk,中国供应链产业集团有限公司(原名:日成控股有限公司)是一家主要提供从事楼宇维修保养服务的投资控股公司。该公司通过两个分部运营业务。楼宇维修保养分部主要提供楼宇维修保养服务。翻新分部主要提供楼宇翻新服务。,香港干诺道西144–151号成基商业中心26楼2606室,2014-09-17,2015-01-14,建筑,,
H股,03709.XHKG,赢家时尚,赢家时尚,赢家时尚,EEKA FASHION,赢家时尚控股有限公司,EEKA Fashion Holdings Limited,http://www.eekagroup.com,赢家时尚控股有限公司（原名：珂莱蒂尔控股有限公司）是一家中国投资控股公司，主要于中华人民共和国（中国）从事设计、推广、营销及销售高端女装业务。该公司的主要品牌包括“珂莱蒂尔”、“拉珂蒂”、“珂思”和“De Kora”。该公司通过其子公司还从事时装创意及设计业务。,九龙尖沙咀广东道25号海港城港威大厦第一座8楼812室,2012-03-23,2014-06-27,纺织、服饰及个人护理,,
H股,03718.XHKG,北控城市资源,北控城市资源,北控城市资源,BJ ENT URBAN,北控城市资源集团有限公司,Beijing Enterprises Urban Resources Group Limited,http://www.beur.net.cn,北控城市资源集团有限公司是一家主要从事环境卫生服务的投资控股公司。该公司运营三个业务分部。环境卫生服务分部提供城市清洁及公共卫生服务。危险废物处理业务分部提供危险废物处理服务。其他分部从事废弃电器及电子产品处理业务及销售拆解产品。,香港湾仔港湾道18号中环广场67楼6705-6707室,2019-03-26,2020-01-15,工业工程,,
H股,03728.XHKG,正利,正利控股,正利控股,CHING LEE,正利控股有限公司,Ching Lee Holdings Limited,www.chingleeholdings.com,正利控股有限公司主要在香港提供建筑及顾问工程及项目管理服务。该公司作为香港的一名承办商，主要从事提供底层结构建筑工程服务、上层建筑工程服务，以及维修、保养、改建及加建工程服务。,香港九龙佐敦上海街28 号恒邦商业中心2 楼203 室,2015-11-16,2016-03-29,建筑,,
